Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month Number,Enrollment Month,Cancellation Year,Cancellation Month Number
531514,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Married,Aurora,"$5,830.56",Standard,2013,2,February,,
667692,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,"$92,867.00",Married,Aurora,"$5,837.53",Standard,2016,7,July,,
490824,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,"$72,459.00",Married,Aurora,"$5,838.13",Standard,2015,10,October,,
238607,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,"$91,239.00",Married,Aurora,"$5,838.90",Standard,2013,12,December,,
448896,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,"$91,239.00",Married,Aurora,"$5,838.90",Standard,2017,4,April,,
657865,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,"$91,239.00",Married,Aurora,"$5,838.90",Standard,2016,3,March,,
100428,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,"$63,478.00",Married,Aurora,"$5,845.43",Standard,2012,8,August,,
272686,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,"$94,805.00",Married,Aurora,"$5,846.11",Standard,2018,12,December,,
761444,Canada,Ontario,Toronto,P2T 6G3,Female,College,,Single,Aurora,"$5,846.42",Standard,2015,4,April,2015,12
598369,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,"$67,642.00",Married,Aurora,"$5,847.42",Standard,2013,7,July,,
389996,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$81,308.00",Married,Aurora,"$5,849.49",Standard,2015,2,February,2017,9
833844,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,"$81,308.00",Married,Aurora,"$5,849.49",Standard,2017,9,September,,
776795,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,"$58,900.00",Married,Aurora,"$5,860.48",Standard,2016,8,August,,
173178,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,"$86,877.00",Married,Aurora,"$5,862.80",Standard,2016,5,May,2016,10
146215,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,"$87,485.00",Married,Aurora,"$5,866.07",Standard,2016,1,January,,
747704,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,"$87,485.00",Married,Aurora,"$5,866.07",Standard,2014,2,February,,
254428,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,"$52,308.00",Married,Aurora,"$5,867.13",Standard,2018,5,May,,
951941,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Aurora,"$5,871.61",Standard,2016,12,December,,
252450,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$50,458.00",Married,Aurora,"$6,863.12",2018 Promotion,2018,3,March,,
561621,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,"$48,050.00",Married,Aurora,"$5,878.20",Standard,2017,7,July,,
107649,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,"$94,733.00",Married,Aurora,"$5,879.18",Standard,2012,5,May,,
425687,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Aurora,"$5,880.26",Standard,2017,10,October,,
758113,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Aurora,"$5,886.22",Standard,2016,11,November,,
229094,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,"$77,841.00",Married,Aurora,"$5,887.18",Standard,2014,2,February,,
508824,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,"$77,841.00",Married,Aurora,"$5,887.18",Standard,2012,5,May,,
121469,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,"$88,160.00",Married,Aurora,"$5,890.53",Standard,2013,10,October,2014,5
456839,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,"$60,724.00",Married,Aurora,"$5,894.91",Standard,2015,3,March,,
912064,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,"$71,420.00",Divorced,Aurora,"$5,898.73",Standard,2016,11,November,,
961177,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,"$71,420.00",Divorced,Aurora,"$5,898.73",Standard,2017,9,September,,
171582,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,"$72,440.00",Married,Aurora,"$5,903.61",Standard,2017,10,October,2018,6
485845,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,"$97,730.00",Single,Aurora,"$5,904.85",Standard,2013,1,January,,
273179,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,"$63,694.00",Married,Aurora,"$5,906.94",Standard,2016,6,June,,
135016,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,"$95,040.00",Divorced,Aurora,"$5,908.16",Standard,2015,8,August,,
582930,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,"$63,866.00",Single,Aurora,"$5,913.31",Standard,2014,4,April,,
200663,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,,Single,Aurora,"$5,917.47",Standard,2018,6,June,,
266541,Canada,Ontario,London,M5B 3E4,Male,Bachelor,"$88,633.00",Married,Aurora,"$5,918.07",Standard,2017,9,September,,
340782,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,"$101,310.00",Married,Aurora,"$5,918.33",Standard,2017,6,June,,
904317,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,"$101,310.00",Married,Aurora,"$5,918.33",Standard,2015,11,November,2016,7
556453,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,"$99,347.00",Married,Aurora,"$5,923.12",Standard,2014,10,October,,
583415,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,"$99,347.00",Married,Aurora,"$5,923.12",Standard,2017,2,February,,
317664,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$85,879.00",Married,Aurora,"$5,923.52",Standard,2014,7,July,,
216445,Canada,Ontario,Toronto,P1J 8T7,Male,Master,"$111,948.00",Married,Aurora,"$5,926.73",Standard,2018,12,December,,
307785,Canada,British Columbia,Vancouver,V5R 1W3,Male,Master,"$111,948.00",Married,Aurora,"$5,926.73",Standard,2016,10,October,,
525866,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,"$111,948.00",Married,Aurora,"$5,926.73",Standard,2015,1,January,2015,9
532333,Canada,Quebec,Tremblant,H5Y 2S9,Male,Master,"$111,948.00",Married,Aurora,"$5,926.73",Standard,2013,6,June,,
155795,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,"$54,455.00",Married,Aurora,"$6,889.62",2018 Promotion,2018,4,April,,
884089,Canada,Ontario,Toronto,M1R 4K3,Female,Master,"$111,948.00",Married,Aurora,"$5,926.73",Standard,2013,6,June,,
285202,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Married,Aurora,"$5,926.96",Standard,2017,12,December,,
478566,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,"$61,565.00",Married,Aurora,"$5,928.75",Standard,2016,7,July,2017,3
892079,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,"$96,116.00",Divorced,Aurora,"$5,934.74",Standard,2013,2,February,,
742356,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Aurora,"$5,936.01",Standard,2012,4,April,,
971582,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,"$79,911.00",Married,Aurora,"$5,945.62",Standard,2014,12,December,,
201115,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Aurora,"$6,941.87",2018 Promotion,2018,2,February,,
717026,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,"$91,280.00",Divorced,Aurora,"$5,946.67",Standard,2015,1,January,,
568953,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,"$76,548.00",Married,Aurora,"$5,953.21",Standard,2014,6,June,,
968666,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,"$67,757.00",Married,Aurora,"$5,956.55",Standard,2017,10,October,,
445008,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,"$66,990.00",Married,Aurora,"$5,960.58",Standard,2013,3,March,2013,11
123393,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,"$100,776.00",Married,Aurora,"$5,963.82",Standard,2013,9,September,,
521217,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,"$100,776.00",Married,Aurora,"$5,963.82",Standard,2014,4,April,,
311363,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,"$103,675.00",Married,Aurora,"$5,964.35",Standard,2016,10,October,,
330988,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,"$103,202.00",Married,Aurora,"$5,969.55",Standard,2017,7,July,,
696090,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,"$103,202.00",Married,Aurora,"$5,969.55",Standard,2013,3,March,,
465260,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$89,817.00",Married,Aurora,"$5,977.79",Standard,2012,11,November,,
989154,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$89,817.00",Married,Aurora,"$5,977.79",Standard,2016,4,April,,
243726,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,"$74,123.00",Divorced,Aurora,"$5,979.72",Standard,2013,7,July,2014,10
403463,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,"$74,123.00",Divorced,Aurora,"$5,979.72",Standard,2018,10,October,,
775176,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,"$74,123.00",Divorced,Aurora,"$5,979.72",Standard,2013,10,October,,
983809,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,"$50,000.00",Divorced,Aurora,"$7,025.04",2018 Promotion,2018,3,March,,
424403,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,"$96,830.00",Divorced,Aurora,"$5,981.38",Standard,2016,4,April,,
283929,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,"$80,816.00",Single,Aurora,"$5,989.77",Standard,2013,9,September,,
477867,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$80,816.00",Single,Aurora,"$5,989.77",Standard,2015,12,December,2016,8
996896,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,"$80,816.00",Single,Aurora,"$5,989.77",Standard,2014,12,December,,
376367,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,"$62,537.00",Married,Aurora,"$5,994.23",Standard,2018,6,June,,
892219,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,"$86,264.00",Married,Aurora,"$5,994.26",Standard,2013,2,February,,
929880,Canada,Ontario,Toronto,P1J 8T7,Male,College,,Single,Aurora,"$5,994.42",Standard,2017,4,April,,
390434,Canada,Ontario,Toronto,M2Z 4K1,Female,High School or Below,"$78,937.00",Married,Aurora,"$5,995.41",Standard,2016,9,September,,
644551,Canada,Quebec,Montreal,H2T 2J6,Male,High School or Below,"$68,180.00",Married,Aurora,"$6,005.03",Standard,2012,10,October,,
300008,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2014,4,April,,
354002,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2017,2,February,,
389387,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2017,12,December,,
409768,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2018,8,August,,
515969,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2012,11,November,,
595027,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2017,6,June,,
642102,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,"$51,573.00",Single,Aurora,"$6,005.21",Standard,2015,8,August,,
109023,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Master,"$81,333.00",Single,Aurora,"$6,005.85",Standard,2015,7,July,,
199494,Canada,Saskatchewan,Regina,S6J 3G0,Female,Master,"$81,333.00",Single,Aurora,"$6,005.85",Standard,2018,10,October,,
271987,Canada,Saskatchewan,Regina,S1J 3C5,Female,Master,"$81,333.00",Single,Aurora,"$6,005.85",Standard,2015,5,May,2016,1
351753,Canada,Ontario,Toronto,P1L 8X8,Female,Master,"$81,333.00",Single,Aurora,"$6,005.85",Standard,2017,12,December,,
408347,Canada,British Columbia,Victoria,V10 6T5,Male,Master,"$81,333.00",Single,Aurora,"$6,005.85",Standard,2018,7,July,,
735770,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,"$94,479.00",Married,Aurora,"$6,006.21",Standard,2017,8,August,,
369141,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,"$60,797.00",Divorced,Aurora,"$6,006.44",Standard,2012,9,September,,
690563,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Aurora,"$6,013.04",Standard,2012,10,October,,
229636,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$82,147.00",Single,Aurora,"$6,019.93",Standard,2012,12,December,,
304726,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Aurora,"$6,019.96",Standard,2015,6,June,,
187041,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Aurora,"$6,021.84",Standard,2014,10,October,,
510644,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Aurora,"$6,021.84",Standard,2017,12,December,,
488268,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$68,157.00",Single,Aurora,"$6,031.52",Standard,2014,7,July,,
452439,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Aurora,"$6,032.74",Standard,2015,11,November,,
441964,Canada,British Columbia,Kelowna,V09 2E9,Female,College,,Single,Aurora,"$6,033.22",Standard,2017,8,August,,
381308,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Divorced,Aurora,"$6,039.02",Standard,2018,11,November,,
718409,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Divorced,Aurora,"$6,039.02",Standard,2012,12,December,,
979168,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Aurora,"$6,042.62",Standard,2014,11,November,2015,10
395887,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,"$92,202.00",Single,Aurora,"$6,045.63",Standard,2015,8,August,,
348448,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,"$46,831.00",Married,Aurora,"$6,047.03",Standard,2013,9,September,,
577232,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,"$46,831.00",Married,Aurora,"$6,047.03",Standard,2014,11,November,2015,10
736004,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,"$46,831.00",Married,Aurora,"$6,047.03",Standard,2018,5,May,,
878568,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,"$46,831.00",Married,Aurora,"$6,047.03",Standard,2012,12,December,,
608116,Canada,Alberta,Edmonton,T3G 6Y6,Female,College,,Married,Aurora,"$6,048.57",Standard,2016,11,November,,
825569,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Aurora,"$6,051.64",Standard,2015,8,August,,
705496,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,"$55,564.00",Divorced,Aurora,"$6,052.00",Standard,2014,1,January,,
772395,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,"$55,564.00",Divorced,Aurora,"$6,052.00",Standard,2018,1,January,,
153987,Canada,Quebec,Montreal,H2Y 2W2,Male,Master,"$126,642.00",Married,Aurora,"$6,057.07",Standard,2017,12,December,,
444904,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Master,"$126,642.00",Married,Aurora,"$6,057.07",Standard,2014,9,September,2015,5
759223,Canada,Quebec,Tremblant,H5Y 2S9,Male,Master,"$126,642.00",Married,Aurora,"$6,057.07",Standard,2017,10,October,,
793178,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Master,"$126,642.00",Married,Aurora,"$6,057.07",Standard,2013,1,January,,
114493,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,"$47,036.00",Single,Aurora,"$6,063.20",Standard,2016,4,April,,
896592,Canada,Quebec,Montreal,H2T 2J6,Female,Master,"$77,085.00",Divorced,Aurora,"$6,071.91",Standard,2018,12,December,,
873415,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,"$64,100.00",Single,Aurora,"$6,089.52",Standard,2012,7,July,,
804259,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$79,655.00",Divorced,Aurora,"$6,091.90",Standard,2013,8,August,,
906346,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$79,655.00",Divorced,Aurora,"$6,091.90",Standard,2016,5,May,,
212230,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,"$63,225.00",Married,Aurora,"$6,102.31",Standard,2013,12,December,,
391761,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Single,Aurora,"$6,102.95",Standard,2017,2,February,,
760645,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Aurora,"$6,102.95",Standard,2015,10,October,,
485280,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,"$93,975.00",Married,Aurora,"$6,104.72",Standard,2017,8,August,,
818454,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,"$93,975.00",Married,Aurora,"$6,104.72",Standard,2017,10,October,,
591476,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Aurora,"$6,105.80",Standard,2012,8,August,,
593868,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,"$75,983.00",Married,Aurora,"$6,106.47",Standard,2016,7,July,,
136230,Canada,British Columbia,Whistler,V6T 1Y8,Male,High School or Below,"$53,081.00",Married,Aurora,"$6,106.94",Standard,2018,7,July,,
749441,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,"$53,081.00",Married,Aurora,"$6,106.94",Standard,2014,12,December,,
392582,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,"$78,185.00",Married,Aurora,"$6,112.76",Standard,2015,5,May,,
458773,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,"$78,185.00",Married,Aurora,"$6,112.76",Standard,2012,10,October,,
713981,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Aurora,"$6,117.03",Standard,2016,12,December,2017,10
567865,Canada,Quebec,Montreal,H2Y 2W2,Female,High School or Below,"$68,380.00",Married,Aurora,"$6,120.19",Standard,2017,10,October,,
292049,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,"$76,645.00",Married,Aurora,"$6,126.57",Standard,2013,7,July,,
606811,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,"$98,334.00",Married,Aurora,"$6,131.66",Standard,2012,5,May,,
444202,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,"$64,012.00",Divorced,Aurora,"$6,134.39",Standard,2018,9,September,,
353486,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,"$56,868.00",Married,Aurora,"$6,140.24",Standard,2012,7,July,,
952393,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,"$56,868.00",Married,Aurora,"$6,140.24",Standard,2018,6,June,,
729677,Canada,Ontario,Sudbury,M5V 1G5,Female,Doctor,"$223,427.00",Married,Aurora,"$6,153.39",Standard,2015,10,October,,
450888,Canada,Ontario,Toronto,P5S 6R4,Female,College,,Single,Aurora,"$6,158.85",Standard,2016,9,September,,
238063,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,"$103,368.00",Married,Aurora,"$6,159.01",Standard,2012,6,June,,
853826,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,"$102,878.00",Single,Aurora,"$6,161.00",Standard,2016,8,August,,
864967,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,"$102,878.00",Single,Aurora,"$6,161.00",Standard,2017,6,June,,
312863,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Aurora,"$6,162.37",Standard,2016,8,August,,
582244,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,"$76,459.00",Married,Aurora,"$6,165.86",Standard,2012,4,April,,
412944,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,"$51,875.00",Married,Aurora,"$6,167.85",Standard,2013,5,May,,
899760,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Divorced,Aurora,"$6,172.39",Standard,2018,9,September,,
506418,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,"$98,168.00",Divorced,Aurora,"$7,072.93",2018 Promotion,2018,3,March,,
846732,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,"$105,053.00",Married,Aurora,"$6,172.91",Standard,2016,9,September,,
505522,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,"$76,573.00",Married,Aurora,"$6,177.11",Standard,2018,11,November,,
766091,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$76,573.00",Married,Aurora,"$6,177.11",Standard,2018,11,November,,
642020,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,"$60,355.00",Married,Aurora,"$6,182.62",Standard,2018,5,May,,
988927,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$47,288.00",Divorced,Aurora,"$6,185.34",Standard,2015,3,March,2016,12
417564,Canada,Quebec,Tremblant,H5Y 2S9,Female,Master,"$127,666.00",Married,Aurora,"$6,185.97",Standard,2013,10,October,,
708337,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Master,"$127,666.00",Married,Aurora,"$6,185.97",Standard,2017,9,September,,
703711,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,"$96,575.00",Divorced,Aurora,"$6,186.50",Standard,2018,1,January,,
246690,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Aurora,"$7,343.35",2018 Promotion,2018,3,March,,
669373,Canada,Ontario,Toronto,P1W 1K4,Male,College,,Single,Aurora,"$6,189.12",Standard,2016,12,December,,
836443,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,"$104,404.00",Married,Aurora,"$6,189.44",Standard,2017,2,February,,
485557,Canada,Ontario,London,M5B 3E4,Male,High School or Below,"$72,423.00",Married,Aurora,"$6,190.32",Standard,2014,5,May,,
504589,Canada,Ontario,London,M5B 3E4,Female,College,,Married,Aurora,"$6,191.40",Standard,2014,12,December,,
840326,Canada,Ontario,Ottawa,K1F 2R2,Male,High School or Below,"$68,827.00",Divorced,Aurora,"$6,198.79",Standard,2012,7,July,,
514369,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Aurora,"$6,199.96",Standard,2018,5,May,,
756592,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Aurora,"$6,199.96",Standard,2012,4,April,,
455991,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,"$70,746.00",Married,Aurora,"$6,225.02",Standard,2018,11,November,,
625621,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,"$70,746.00",Married,Aurora,"$6,225.02",Standard,2015,1,January,,
603079,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,"$279,093.00",Single,Aurora,"$6,232.69",Standard,2012,5,May,,
388448,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,"$74,173.00",Single,Aurora,"$6,236.02",Standard,2014,12,December,,
832663,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,"$74,173.00",Single,Aurora,"$6,236.02",Standard,2017,3,March,,
454440,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,College,,Married,Aurora,"$6,238.05",Standard,2016,7,July,,
902515,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Aurora,"$6,238.05",Standard,2017,1,January,,
876569,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Aurora,"$6,239.26",Standard,2016,2,February,,
839967,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,"$87,286.00",Married,Aurora,"$6,242.60",Standard,2013,9,September,,
151571,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,"$86,016.00",Married,Aurora,"$6,243.09",Standard,2018,1,January,,
